year,month,Row Labels,Sum of Administered,Sum of Administered_Janssen,Sum of Administered_Moderna,Sum of Administered_Pfizer,Sum of Administered_Unk_Manuf,Sum of Series_Complete_Yes,Sum of Series_Complete_Pop_Pct,Sum of Series_Complete_Janssen,Sum of Series_Complete_Moderna,Sum of Series_Complete_Pfizer,Sum of Series_Complete_Unk_Manuf,All other conditions_with_covid,Alzheimer disease_with_covid,Circulatory diseases_with_covid,COVID-19,Diabetes_with_covid,"Intentional and unintentional injury, poisoning_with_covid",Malignant neoplasms_with_covid,Obesity_with_covid,Renal failure_with_covid,Respiratory diseases_with_covid,Sepsis_with_covid,Vascular and unspecified dementia_with_covid,COVID_Death_count,Sum of Natural Cause,Sum of Septicemia,Sum of Malignant neoplasms,Sum of Diabetes mellitus,Sum of Influenza and pneumonia,Sum of Alzheimer,Sum of Chronic lower respiratory,Sum of Other diseases of respiratory system,Sum of Nephritis,Sum of not elsewhere classified,Sum of Diseases of heart ,Sum of Cerebrovascular diseases
2020,4,Delaware,0,0,0,0,0,0,0,0,0,0,0,89,0,28,185,10,0,0,0,0,105,0,45,462,882,91,176,150,106,139,99,74,113,94,167,109
2020,4,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,33,0,168,255,104,0,23,0,0,480,0,16,1079,709,91,105,185,79,219,244,50,85,63,145,154
2020,4,Florida,0,0,0,0,0,0,0,0,0,0,0,328,23,1415,1311,460,13,78,88,0,1011,0,194,4921,16380,215,3508,599,282,563,972,185,228,255,3754,1205
2020,4,Georgia,0,0,0,0,0,0,0,0,0,0,0,378,21,439,1072,92,0,0,0,103,1133,177,76,3491,7527,152,1335,234,151,449,396,171,168,97,1565,388
2020,4,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,68,212,185,106,92,193,99,113,126,175,72
2020,4,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,0,0,0,0,0,12,0,0,76,1030,68,221,113,64,62,117,99,113,126,224,49
2020,4,Illinois,0,0,0,0,0,0,0,0,0,0,0,589,48,2177,2441,744,0,98,160,86,2299,173,261,9076,10679,108,1859,309,255,398,484,116,229,91,2248,509
2020,4,Indiana,0,0,0,0,0,0,0,0,0,0,0,558,56,716,1137,199,10,47,10,128,1282,131,175,4449,5886,93,1004,196,112,255,375,100,112,105,1204,260
2020,4,Iowa,0,0,0,0,0,0,0,0,0,0,0,43,0,18,166,0,0,0,0,0,72,0,16,315,2271,71,519,75,66,122,109,99,81,89,511,106
2020,4,Kansas,0,0,0,0,0,0,0,0,0,0,0,12,0,0,120,0,0,0,0,0,97,0,0,229,1991,91,409,83,94,67,116,86,113,126,458,103
2020,4,Kentucky,0,0,0,0,0,0,0,0,0,0,0,110,0,83,234,37,0,0,0,24,235,41,39,803,3642,87,736,123,73,131,290,68,67,72,820,146
2020,4,Louisiana,0,0,0,0,0,0,0,0,0,0,0,478,58,966,1626,284,0,50,41,134,1899,116,107,5759,5125,76,697,174,87,221,205,104,90,70,994,212
2020,4,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,46,1092,45,241,116,90,139,72,99,113,94,214,51
2020,4,Maryland,0,0,0,0,0,0,0,0,0,0,0,485,20,901,1277,258,0,46,12,173,1011,112,225,4520,5032,78,839,183,115,122,192,49,56,126,1063,253
2020,4,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,1307,117,1737,3923,324,38,126,0,324,3753,218,781,12648,8236,98,992,152,204,139,265,120,105,67,1070,212
2020,4,Michigan,0,0,0,0,0,0,0,0,0,0,0,1031,75,1650,3626,425,15,127,79,368,3572,453,301,11722,11841,112,1595,358,266,488,536,111,152,75,2511,508
2020,4,Minnesota,0,0,0,0,0,0,0,0,0,0,0,193,42,260,387,71,0,0,0,16,276,0,109,1354,3514,91,780,123,88,196,155,53,81,88,616,170
2020,4,Mississippi,0,0,0,0,0,0,0,0,0,0,0,94,0,99,291,34,0,0,0,23,269,0,14,824,2648,79,469,115,86,167,172,57,65,126,664,135
2020,4,Missouri,0,0,0,0,0,0,0,0,0,0,0,132,0,66,455,43,0,0,0,62,312,77,19,1166,5088,79,1005,143,99,246,319,122,127,72,1224,270
2020,4,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,91,136,150,106,175,61,99,113,94,174,210
2020,4,Nebraska,0,0,0,0,0,0,0,0,0,0,0,14,0,0,71,0,0,0,0,0,23,0,0,108,1258,91,266,128,74,53,87,99,113,126,253,65
2020,4,Nevada,0,0,0,0,0,0,0,0,0,0,0,99,0,59,221,10,0,0,0,0,287,27,0,703,2105,91,388,82,93,86,125,99,101,126,582,110
2020,4,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,12,0,0,75,0,0,0,0,0,10,0,18,115,927,91,196,114,106,95,104,99,113,126,175,100
2020,4,New Jersey,0,0,0,0,0,0,0,0,0,0,0,2990,211,5594,8987,1012,77,305,163,775,10341,744,864,32063,16535,216,1261,387,381,450,417,282,180,192,2294,381
2020,4,New Mexico,0,0,0,0,0,0,0,0,0,0,0,35,0,31,154,0,0,0,0,0,82,0,16,318,1476,91,276,99,106,104,98,85,113,126,317,68
2020,4,New York,0,0,0,0,0,0,0,0,0,0,0,4480,289,14029,22169,2895,91,669,430,958,22361,857,1314,70542,39900,161,2527,851,918,456,830,348,270,284,8140,609
2020,4,North Carolina,0,0,0,0,0,0,0,0,0,0,0,161,0,104,441,36,0,10,0,49,330,36,46,1213,7437,138,1508,267,173,397,440,125,157,71,1563,433
2020,4,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,91,95,150,106,131,244,74,113,126,119,211
2020,4,Ohio,0,0,0,0,0,0,0,0,0,0,0,321,52,415,1059,78,0,11,0,76,1089,92,123,3316,9930,182,1806,352,173,537,598,192,179,133,2240,567
2020,4,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,79,0,84,198,50,0,0,0,0,109,10,13,543,2965,81,566,114,69,138,222,87,96,126,845,132
2020,4,Oregon,0,0,0,0,0,0,0,0,0,0,0,45,0,0,101,0,0,0,0,0,42,0,0,188,2839,78,649,102,80,169,140,70,113,93,566,174
2020,4,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,1138,126,2370,3498,486,30,106,65,262,3427,193,586,12287,13138,190,2133,410,262,402,513,170,264,222,2736,582
2020,4,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,102,29,117,344,24,0,0,0,12,349,0,47,1024,983,68,151,185,106,99,147,99,85,63,201,265
2020,4,South Carolina,0,0,0,0,0,0,0,0,0,0,0,124,0,70,233,37,0,0,0,30,210,34,12,750,3842,55,757,148,55,211,232,72,67,48,860,205
2020,4,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,91,132,185,79,134,193,74,57,63,139,154
2020,4,Tennessee,0,0,0,0,0,0,0,0,0,0,0,81,0,27,171,0,0,0,0,0,136,10,25,450,5534,65,1090,221,131,298,375,83,89,67,1392,296
2020,4,Texas,0,0,0,0,0,0,0,0,0,0,0,343,35,448,930,178,0,11,37,120,818,132,72,3124,15845,263,3277,618,301,854,854,214,346,108,3752,901
2020,4,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,33,1413,91,297,69,106,95,75,99,113,126,313,61
2020,4,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,22,467,68,98,185,79,219,145,50,57,0,108,209
2020,4,Virginia,0,0,0,0,0,0,0,0,0,0,0,222,0,139,752,45,0,21,0,55,541,64,98,1937,5856,75,1129,207,121,242,271,113,113,65,1199,302
2020,4,Washington,0,0,0,0,0,0,0,0,0,0,0,278,57,331,537,88,0,13,0,50,625,46,56,2081,4621,57,924,179,72,288,216,79,96,70,936,234
2020,4,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,46,1652,91,361,84,86,74,142,99,85,126,351,58
2020,4,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,88,0,185,300,79,0,0,23,0,61,0,43,756,4130,56,829,145,74,224,224,69,67,126,943,206
2020,4,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,68,73,139,106,219,145,99,85,94,84,265
2020,5,Alabama,0,0,0,0,0,0,0,0,0,0,0,120,11,141,426,40,0,0,0,35,283,30,44,1130,5235,98,954,130,92,264,301,83,96,102,1358,265
2020,5,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,68,97,232,79,219,305,50,57,94,86,331
2020,5,Arizona,0,0,0,0,0,0,0,0,0,0,0,187,29,156,492,58,0,0,0,36,551,0,43,1552,6020,88,1208,245,89,304,350,102,80,97,1311,315
2020,5,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,12,0,0,73,2857,113,584,130,88,165,229,97,72,157,740,156
2020,5,California,0,0,0,0,0,0,0,0,0,0,0,701,156,1836,2235,446,0,90,36,241,2622,371,196,8930,25906,150,5552,1009,438,1701,1225,246,350,110,6132,1559
2020,5,Colorado,0,0,0,0,0,0,0,0,0,0,0,213,34,205,451,45,0,0,0,33,511,10,82,1584,3920,103,718,100,116,178,212,81,142,126,782,217
2020,5,Connecticut,0,0,0,0,0,0,0,0,0,0,0,502,50,840,1523,155,10,53,11,90,1216,85,277,4812,4474,103,595,81,117,122,106,78,81,157,647,132
2020,5,Delaware,0,0,0,0,0,0,0,0,0,0,0,105,20,80,269,10,0,0,0,0,143,0,65,692,1156,68,189,232,132,145,257,124,142,63,198,128
2020,5,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,47,0,169,260,89,0,0,0,0,499,0,22,1086,844,113,114,232,132,164,305,74,113,94,153,331
2020,5,Florida,0,0,0,0,0,0,0,0,0,0,0,367,54,1372,1126,356,28,57,56,25,822,0,299,4562,19360,245,4278,721,266,658,1056,225,300,254,4507,1383
2020,5,Georgia,0,0,0,0,0,0,0,0,0,0,0,272,47,374,805,85,0,10,0,67,774,131,95,2660,8831,171,1670,259,121,513,475,224,191,122,1933,427
2020,5,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,113,237,232,132,99,205,124,142,126,212,88
2020,5,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1214,91,273,162,132,191,77,99,142,157,278,65
2020,5,Illinois,0,0,0,0,0,0,0,0,0,0,0,798,55,2578,2815,839,11,102,159,83,2428,136,339,10343,12979,146,2230,332,221,435,511,140,254,111,2534,632
2020,5,Indiana,0,0,0,0,0,0,0,0,0,0,0,451,97,602,958,120,0,34,0,108,863,98,170,3501,6881,85,1249,218,75,266,429,91,131,157,1405,304
2020,5,Iowa,0,0,0,0,0,0,0,0,0,0,0,144,21,87,405,59,0,0,2,0,293,0,61,1070,3103,113,613,102,132,141,160,84,124,118,694,128
2020,5,Kansas,0,0,0,0,0,0,0,0,0,0,0,13,0,0,86,0,0,0,0,0,35,0,0,134,2366,113,479,90,117,87,145,109,123,139,593,93
2020,5,Kentucky,0,0,0,0,0,0,0,0,0,0,0,116,13,82,216,30,0,0,0,0,185,46,19,707,4421,92,967,138,63,141,274,82,70,74,1028,199
2020,5,Louisiana,0,0,0,0,0,0,0,0,0,0,0,253,18,378,732,101,0,10,0,49,860,62,62,2525,4990,83,850,169,100,217,222,101,95,102,1153,240
2020,5,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,1273,45,311,166,106,67,87,124,142,126,264,123
2020,5,Maryland,0,0,0,0,0,0,0,0,0,0,0,654,29,1067,1538,252,14,66,41,198,1172,136,356,5523,6386,92,1041,193,98,114,224,82,79,136,1222,295
2020,5,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,1082,104,1529,3032,230,53,115,27,278,2623,234,644,9951,8704,77,1120,182,136,185,246,94,121,74,1064,229
2020,5,Michigan,0,0,0,0,0,0,0,0,0,0,0,444,45,743,1286,144,0,42,10,104,1107,169,159,4253,10113,98,1812,338,157,474,487,103,155,79,2406,538
2020,5,Minnesota,0,0,0,0,0,0,0,0,0,0,0,386,73,492,698,104,16,32,0,44,549,14,216,2624,4684,77,897,151,102,280,203,77,142,99,798,214
2020,5,Mississippi,0,0,0,0,0,0,0,0,0,0,0,147,24,167,452,51,0,0,0,32,517,0,31,1421,3402,113,570,153,82,196,214,82,65,157,840,164
2020,5,Missouri,0,0,0,0,0,0,0,0,0,0,0,136,32,121,400,23,0,0,0,40,243,33,47,1075,6029,90,1228,163,87,269,356,131,169,102,1447,318
2020,5,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,113,187,232,106,274,116,124,142,63,204,220
2020,5,Nebraska,0,0,0,0,0,0,0,0,0,0,0,34,0,0,101,0,0,0,0,0,49,0,0,184,1633,113,341,131,132,110,100,99,142,157,323,86
2020,5,Nevada,0,0,0,0,0,0,0,0,0,0,0,58,0,25,155,0,0,0,0,0,183,15,0,436,2405,113,504,81,101,88,128,124,98,157,661,144
2020,5,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,45,0,20,178,0,0,0,0,0,128,0,10,381,1248,113,237,161,132,187,65,124,142,157,245,170
2020,5,New Jersey,0,0,0,0,0,0,0,0,0,0,0,1258,91,2174,3348,344,24,154,30,319,3874,377,330,12323,11172,186,1407,263,192,306,271,197,142,131,1916,357
2020,5,New Mexico,0,0,0,0,0,0,0,0,0,0,0,57,0,20,255,15,0,0,0,0,150,0,20,517,1894,113,316,81,132,102,89,110,125,157,408,80
2020,5,New York,0,0,0,0,0,0,0,0,0,0,0,1532,89,3713,5556,616,10,232,28,284,5249,323,490,18122,20607,208,2850,487,387,326,549,252,249,216,4459,547
2020,5,North Carolina,0,0,0,0,0,0,0,0,0,0,0,178,17,205,531,54,0,0,0,29,380,25,86,1505,9056,140,1861,329,149,444,454,149,180,107,1933,482
2020,5,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,11,48,653,113,109,232,132,274,254,124,85,126,154,331
2020,5,Ohio,0,0,0,0,0,0,0,0,0,0,0,411,56,504,1155,112,0,11,0,77,1121,88,188,3723,11967,205,2256,431,172,538,613,182,199,136,2859,629
2020,5,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,40,0,52,108,13,0,0,0,0,37,0,11,261,3426,102,785,139,100,148,223,124,108,157,1025,178
2020,5,Oregon,0,0,0,0,0,0,0,0,0,0,0,10,0,0,46,0,0,0,0,0,0,0,0,56,3257,113,781,119,132,158,183,85,124,86,704,206
2020,5,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,979,137,1744,2702,308,38,107,23,199,2531,216,514,9498,14822,181,2630,393,182,422,523,177,274,198,3047,645
2020,5,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,169,30,245,464,51,0,0,0,37,376,0,97,1469,1449,91,225,232,106,121,255,124,142,126,225,331
2020,5,South Carolina,0,0,0,0,0,0,0,0,0,0,0,144,0,79,279,35,0,0,0,16,300,38,28,919,4718,89,989,188,94,197,276,79,76,101,988,276
2020,5,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,732,113,158,232,106,229,211,99,85,0,167,276
2020,5,Tennessee,0,0,0,0,0,0,0,0,0,0,0,51,0,10,191,0,0,0,0,0,115,0,25,392,6673,92,1389,249,127,357,377,96,99,90,1694,352
2020,5,Texas,0,0,0,0,0,0,0,0,0,0,0,390,18,545,953,190,0,21,27,147,858,144,89,3382,19325,326,3922,706,306,1030,1001,285,417,142,4557,1075
2020,5,Utah,0,0,0,0,0,0,0,0,0,0,0,11,0,0,52,0,0,0,0,0,13,0,0,76,1694,113,297,111,132,97,121,124,124,157,399,104
2020,5,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,45,118,232,53,274,305,74,28,94,137,331
2020,5,Virginia,0,0,0,0,0,0,0,0,0,0,0,256,29,293,851,56,0,0,0,53,562,47,125,2272,7114,94,1386,254,78,295,344,101,160,84,1415,365
2020,5,Washington,0,0,0,0,0,0,0,0,0,0,0,147,24,93,270,39,0,0,0,0,257,10,30,870,5099,83,1213,170,96,314,244,80,106,120,1084,277
2020,5,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,1946,113,399,91,122,84,131,124,126,157,498,92
2020,5,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,109,0,192,279,73,0,0,11,0,92,0,48,804,4893,87,1114,147,105,211,230,95,70,157,1137,255
2020,5,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,23,84,232,106,274,254,74,113,126,104,331
2020,6,Alabama,0,0,0,0,0,0,0,0,0,0,0,116,0,87,394,17,0,0,0,28,273,28,28,971,4173,82,808,88,55,209,244,67,73,77,1093,235
2020,6,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,23,79,139,106,219,244,74,28,94,65,265
2020,6,Arizona,0,0,0,0,0,0,0,0,0,0,0,282,32,364,894,136,0,10,46,58,1031,45,58,2956,5358,58,1024,187,57,272,285,95,61,67,1101,241
2020,6,Arkansas,0,0,0,0,0,0,0,0,0,0,0,27,0,10,154,10,0,0,0,0,103,0,11,315,2399,81,463,99,79,118,175,99,59,126,647,132
2020,6,California,0,0,0,0,0,0,0,0,0,0,0,659,114,1721,2048,440,62,77,75,271,2384,326,152,8267,20275,118,4378,807,343,1316,846,190,284,105,4746,1304
2020,6,Colorado,0,0,0,0,0,0,0,0,0,0,0,103,10,27,182,0,0,0,0,0,151,0,38,511,2902,79,608,86,106,141,181,54,95,126,630,150
2020,6,Connecticut,0,0,0,0,0,0,0,0,0,0,0,94,0,149,274,13,0,0,0,0,137,0,62,729,2247,71,507,68,89,79,77,78,113,126,467,109
2020,6,Delaware,0,0,0,0,0,0,0,0,0,0,0,25,0,0,64,0,0,0,0,0,10,0,11,110,656,91,146,185,79,174,196,74,113,31,135,107
2020,6,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,11,0,47,107,32,0,0,0,0,190,0,0,387,477,91,76,139,79,164,244,50,57,31,104,209
2020,6,Florida,0,0,0,0,0,0,0,0,0,0,0,375,61,1217,1070,356,17,59,79,14,775,0,281,4304,15656,170,3404,527,190,521,849,188,237,239,3715,1195
2020,6,Georgia,0,0,0,0,0,0,0,0,0,0,0,218,15,253,515,45,0,0,0,24,440,87,53,1650,6461,133,1352,172,106,326,332,179,174,102,1479,304
2020,6,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,91,196,185,106,98,195,99,113,126,199,57
2020,6,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,91,245,153,106,55,65,99,113,94,259,52
2020,6,Illinois,0,0,0,0,0,0,0,0,0,0,0,290,39,998,1151,339,0,50,31,48,904,43,120,4013,8308,111,1701,250,108,318,346,94,181,84,1903,464
2020,6,Indiana,0,0,0,0,0,0,0,0,0,0,0,224,37,256,465,64,0,0,0,39,399,12,79,1575,4975,81,1018,210,84,195,291,59,96,126,1116,235
2020,6,Iowa,0,0,0,0,0,0,0,0,0,0,0,66,0,0,147,0,0,0,0,0,85,0,10,308,2144,91,449,69,106,102,105,84,100,104,516,98
2020,6,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,45,0,0,100,1820,91,366,97,106,75,101,99,81,126,429,92
2020,6,Kentucky,0,0,0,0,0,0,0,0,0,0,0,72,0,13,150,0,0,0,0,13,101,0,14,363,3407,67,762,99,54,121,189,56,64,58,799,176
2020,6,Louisiana,0,0,0,0,0,0,0,0,0,0,0,119,18,128,351,43,0,0,0,0,369,37,16,1081,3536,80,710,116,94,172,169,78,70,58,858,200
2020,6,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,45,252,114,106,87,105,99,113,94,211,162
2020,6,Maryland,0,0,0,0,0,0,0,0,0,0,0,310,10,433,666,101,0,35,10,71,478,71,152,2337,3962,67,797,114,55,78,138,99,79,126,914,203
2020,6,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,290,22,287,624,47,0,0,0,45,447,43,136,1941,4173,53,901,103,78,126,172,71,87,63,782,156
2020,6,Michigan,0,0,0,0,0,0,0,0,0,0,0,128,22,101,296,10,0,0,0,0,192,0,44,793,6893,91,1550,237,92,325,360,71,139,90,1851,404
2020,6,Minnesota,0,0,0,0,0,0,0,0,0,0,0,186,45,192,360,61,0,0,0,0,182,0,109,1135,3436,67,797,96,90,189,163,54,83,74,608,172
2020,6,Mississippi,0,0,0,0,0,0,0,0,0,0,0,83,0,127,316,49,0,0,0,12,329,10,25,951,2603,91,486,105,83,137,157,75,57,126,672,145
2020,6,Missouri,0,0,0,0,0,0,0,0,0,0,0,41,17,12,192,0,0,0,0,0,69,0,30,361,4503,74,1034,126,62,165,228,99,106,104,1168,234
2020,6,Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,91,173,185,106,219,195,99,85,63,175,156
2020,6,Nebraska,0,0,0,0,0,0,0,0,0,0,0,11,0,0,86,0,0,0,0,0,10,0,0,107,1215,91,259,119,106,48,82,99,113,126,262,62
2020,6,Nevada,0,0,0,0,0,0,0,0,0,0,0,10,0,10,79,0,0,0,0,0,69,0,0,168,1954,91,442,49,106,69,101,99,113,104,548,114
2020,6,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,25,0,0,91,0,0,0,0,0,27,0,15,158,975,91,247,153,79,134,194,99,113,126,213,52
2020,6,New Jersey,0,0,0,0,0,0,0,0,0,0,0,368,15,576,827,48,10,27,0,79,841,107,109,3007,5474,123,1090,148,78,159,189,124,114,76,1349,217
2020,6,New Mexico,0,0,0,0,0,0,0,0,0,0,0,31,0,0,123,0,0,0,0,0,28,0,0,182,1474,91,257,90,106,96,85,99,80,126,337,64
2020,6,New York,0,0,0,0,0,0,0,0,0,0,0,353,10,688,1094,99,0,31,0,64,834,52,131,3356,11007,162,2362,297,239,252,386,230,237,185,3074,444
2020,6,North Carolina,0,0,0,0,0,0,0,0,0,0,0,163,0,131,465,42,0,0,0,52,383,34,69,1339,6916,114,1464,235,90,337,353,128,163,67,1462,397
2020,6,North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,91,114,185,79,219,244,99,113,94,103,153
2020,6,Ohio,0,0,0,0,0,0,0,0,0,0,0,223,16,209,549,49,0,11,0,36,512,40,102,1747,8726,144,1805,305,102,386,443,160,156,116,2187,480
2020,6,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,11,0,0,62,0,0,0,0,0,0,0,0,73,2735,91,635,118,90,110,162,85,99,126,850,134
2020,6,Oregon,0,0,0,0,0,0,0,0,0,0,0,14,0,0,52,0,0,0,0,0,0,0,0,66,2565,91,605,99,106,114,135,85,113,91,529,161
2020,6,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,334,18,453,816,82,0,32,0,53,634,67,147,2636,9443,167,2090,286,113,272,394,143,182,200,2292,485
2020,6,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,61,0,38,143,0,0,0,0,0,71,0,20,333,814,68,167,115,79,177,194,74,113,63,185,212
2020,6,South Carolina,0,0,0,0,0,0,0,0,0,0,0,143,0,100,288,41,0,0,0,30,266,30,40,938,3783,64,777,143,63,188,219,68,76,126,802,219
2020,6,South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,562,68,128,185,79,179,193,74,85,94,123,265
2020,6,Tennessee,0,0,0,0,0,0,0,0,0,0,0,60,0,45,194,10,0,0,0,0,84,0,11,404,5384,73,1110,200,111,244,310,81,73,56,1413,288
2020,6,Texas,0,0,0,0,0,0,0,0,0,0,0,521,28,930,1426,335,0,44,101,186,1231,194,88,5084,16001,267,3195,534,237,894,740,190,322,137,3749,876
2020,6,Utah,0,0,0,0,0,0,0,0,0,0,0,48,0,0,58,0,0,0,0,0,0,0,0,58,1406,91,260,75,106,85,75,99,113,126,305,82
2020,6,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,45,111,185,53,176,244,99,28,31,104,265
2020,6,Virginia,0,0,0,0,0,0,0,0,0,0,0,124,10,60,386,27,0,0,0,22,294,25,32,980,5083,63,1127,186,65,187,222,87,111,75,1101,283
2020,6,Washington,0,0,0,0,0,0,0,0,0,0,0,75,0,0,147,13,0,0,0,0,124,0,11,370,3892,82,902,145,90,261,203,69,95,105,855,227
2020,6,West Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,91,365,68,106,64,92,99,61,106,370,57
2020,6,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,59,10,76,151,35,0,0,0,0,0,0,15,346,3695,63,856,113,89,172,178,54,75,126,854,214
2020,6,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,45,76,139,53,219,244,74,28,63,81,265
2020,7,Alabama,0,0,0,0,0,0,0,0,0,0,0,281,43,431,870,82,0,22,0,84,708,77,68,2666,4747,75,853,113,64,254,264,66,76,94,1159,265
2020,7,Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,45,76,185,26,219,244,0,113,126,67,265
2020,7,Arizona,0,0,0,0,0,0,0,0,0,0,0,731,68,983,2101,288,7,67,114,155,2665,131,130,7433,6796,80,997,225,100,317,281,112,54,98,1217,244
2020,7,Arkansas,0,0,0,0,0,0,0,0,0,0,0,76,0,55,267,38,0,0,0,0,241,0,12,689,2505,70,494,108,75,104,163,79,70,126,646,120
2020,7,California,0,0,0,0,0,0,0,0,0,0,0,1340,174,3200,3883,840,58,134,208,435,4706,604,251,15833,22252,100,4451,898,375,1334,903,183,324,123,4879,1286
2020,7,Colorado,0,0,0,0,0,0,0,0,0,0,0,71,0,11,146,10,0,0,0,0,134,0,11,383,2764,91,605,85,89,169,149,62,97,126,584,188
2020,7,Connecticut,0,0,0,0,0,0,0,0,0,0,0,10,0,0,68,0,0,0,0,0,0,0,0,78,2066,78,483,56,106,75,90,90,97,126,526,102
2020,7,Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,699,68,170,185,79,219,193,99,85,63,186,110
2020,7,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,11,0,0,0,0,10,0,0,48,411,91,92,185,53,109,244,50,85,31,103,265
2020,7,Florida,0,0,0,0,0,0,0,0,0,0,0,1480,156,5837,4980,1807,125,324,545,111,4038,84,975,20462,19252,211,3435,682,244,605,879,205,244,266,4062,1212
2020,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,494,43,658,1337,153,0,17,36,114,1423,180,81,4536,7498,132,1371,224,88,379,324,165,158,101,1698,351
2020,7,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,68,213,185,106,90,244,99,113,126,185,67
